[19Jun2025 04:15:35.636] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, nogui]
[19Jun2025 04:15:35.641] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Ubuntu; OS Linux arch amd64 version 6.8.0-1027-azure
[19Jun2025 04:15:36.619] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[19Jun2025 04:15:36.626] [main/INFO] [mixin-transmog/]: Mixin Transmogrifier is definitely up to no good...
[19Jun2025 04:15:36.661] [main/INFO] [mixin-transmog/]: crimes against java were committed
[19Jun2025 04:15:36.684] [main/INFO] [mixin-transmog/]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[19Jun2025 04:15:36.725] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/holimc/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar%23200%23203!/ Service=ModLauncher Env=SERVER
[19Jun2025 04:15:37.210] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/holimc/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[19Jun2025 04:15:37.211] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/holimc/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[19Jun2025 04:15:37.212] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/holimc/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[19Jun2025 04:15:37.212] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/holimc/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[19Jun2025 04:15:38.126] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[19Jun2025 04:15:38.128] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 57 dependencies adding them to mods collection
[19Jun2025 04:15:39.126] [main/INFO] [org.sinytra.connector.locator.DependencyResolver/]: Dependency resolution found 1 candidates to load
[19Jun2025 04:15:40.606] [main/INFO] [org.sinytra.connector.service.hacks.ModuleLayerMigrator/]: Successfully made module authlib transformable
[19Jun2025 04:15:42.487] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[19Jun2025 04:15:42.942] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[19Jun2025 04:15:43.204] [main/WARN] [mixin/]: Reference map 'CreateLiquidFuel.refmap.json' for createliquidfuel.mixins.json could not be read. If this is a development environment you can ignore this message
[19Jun2025 04:15:43.233] [main/WARN] [mixin/]: Reference map 'tacz_fallout.refmap.json' for tacz_fallout.mixins.json could not be read. If this is a development environment you can ignore this message
[19Jun2025 04:15:43.278] [main/WARN] [mixin/]: Reference map 'EpheroLib-refmap.json' for epherolib.mixins.json could not be read. If this is a development environment you can ignore this message
[19Jun2025 04:15:43.308] [main/WARN] [mixin/]: Reference map 'simplyswords-forge-refmap.json' for simplyswords.mixins.json could not be read. If this is a development environment you can ignore this message
[19Jun2025 04:15:43.398] [main/WARN] [mixin/]: Reference map 'coroutil.refmap.json' for coroutil.mixins.json could not be read. If this is a development environment you can ignore this message
[19Jun2025 04:15:43.422] [main/WARN] [mixin/]: Reference map '' for adapter.init.mixins.json could not be read. If this is a development environment you can ignore this message
[19Jun2025 04:15:44.010] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/MouseHandler for invalid dist DEDICATED_SERVER
[19Jun2025 04:15:44.011] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/MouseHandler (java.lang.RuntimeException: Attempted to load class net/minecraft/client/MouseHandler for invalid dist DEDICATED_SERVER)
[19Jun2025 04:15:44.012] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.MouseHandler was not found fabric-screen-api-v1.mixins.json:MouseMixin from mod fabric_screen_api_v1
[19Jun2025 04:15:44.013] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/gui/screens/Screen for invalid dist DEDICATED_SERVER
[19Jun2025 04:15:44.014] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/gui/screens/Screen (java.lang.RuntimeException: Attempted to load class net/minecraft/client/gui/screens/Screen for invalid dist DEDICATED_SERVER)
[19Jun2025 04:15:44.014] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.gui.screens.Screen was not found fabric-screen-api-v1.mixins.json:ScreenAccessor from mod fabric_screen_api_v1
[19Jun2025 04:15:44.408] [main/WARN] [mixin/]: Error loading class: com/copycatsplus/copycats/content/copycat/slab/CopycatSlabBlock (java.lang.ClassNotFoundException: com.copycatsplus.copycats.content.copycat.slab.CopycatSlabBlock)
[19Jun2025 04:15:44.409] [main/WARN] [mixin/]: @Mixin target com.copycatsplus.copycats.content.copycat.slab.CopycatSlabBlock was not found create_connected.mixins.json:compat.CopycatBlockMixin from mod create_connected
[19Jun2025 04:15:44.412] [main/WARN] [mixin/]: Error loading class: com/copycatsplus/copycats/content/copycat/board/CopycatBoardBlock (java.lang.ClassNotFoundException: com.copycatsplus.copycats.content.copycat.board.CopycatBoardBlock)
[19Jun2025 04:15:44.412] [main/WARN] [mixin/]: @Mixin target com.copycatsplus.copycats.content.copycat.board.CopycatBoardBlock was not found create_connected.mixins.json:compat.CopycatBlockMixin from mod create_connected
[19Jun2025 04:15:44.442] [main/WARN] [mixin/]: Error loading class: me/jellysquid/mods/lithium/common/ai/pathing/PathNodeDefaults (java.lang.ClassNotFoundException: me.jellysquid.mods.lithium.common.ai.pathing.PathNodeDefaults)
[19Jun2025 04:15:45.345] [main/WARN] [mixin/]: Error loading class: noobanidus/mods/lootr/block/entities/TileTicker (java.lang.ClassNotFoundException: noobanidus.mods.lootr.block.entities.TileTicker)
[19Jun2025 04:15:45.353] [main/WARN] [mixin/]: Error loading class: xyz/przemyk/simpleplanes/upgrades/shooter/ShooterUpgrade (java.lang.ClassNotFoundException: xyz.przemyk.simpleplanes.upgrades.shooter.ShooterUpgrade)
[19Jun2025 04:15:45.353] [main/WARN] [mixin/]: @Mixin target xyz.przemyk.simpleplanes.upgrades.shooter.ShooterUpgrade was not found cgm.mixins.json:common.simpleplanes.ShooterUpgradeMixin from mod cgm
[19Jun2025 04:15:45.449] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/GameNarrator (java.lang.ClassNotFoundException: net.minecraft.client.GameNarrator)
[19Jun2025 04:15:45.450] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.GameNarrator was not found ntgl.mixin.json:common.NarratorMixin from mod ntgl
[19Jun2025 04:15:45.583] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/multiplayer/MultiPlayerGameMode for invalid dist DEDICATED_SERVER
[19Jun2025 04:15:45.584] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/multiplayer/MultiPlayerGameMode (java.lang.RuntimeException: Attempted to load class net/minecraft/client/multiplayer/MultiPlayerGameMode for invalid dist DEDICATED_SERVER)
[19Jun2025 04:15:45.584] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.multiplayer.MultiPlayerGameMode was not found mixins.cofhcore.json:MultiPlayerGameModeMixin from mod cofh_core
[19Jun2025 04:15:45.966] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.4.1).
[19Jun2025 04:15:53.692] [main/INFO] [azurelib/FileWatching]: Registered aftershock config for auto-sync function
[19Jun2025 04:15:53.969] [modloading-worker-0/INFO] [com.alcatrazescapee.primalwinter.PrimalWinter/]: Early XPlatform Setup
[19Jun2025 04:15:54.260] [modloading-worker-0/INFO] [coroutil/]: forge loader environment detected
[19Jun2025 04:15:54.305] [modloading-worker-0/INFO] [create_new_age/]: Hello 1.20.1 Create!
[19Jun2025 04:15:54.411] [modloading-worker-0/INFO] [Create: Interiors/]: Create: Interiors v0.5.6 initializing! Create version: 6.0.6 on platform: Forge
[19Jun2025 04:15:55.215] [modloading-worker-0/INFO] [Spartan Weaponry/]: Constructing Mod: Spartan Weaponry
[19Jun2025 04:15:55.223] [modloading-worker-0/INFO] [Spartan Weaponry/]: Initialising API! Version: 11
[19Jun2025 04:15:55.226] [modloading-worker-0/INFO] [Spartan Weaponry/]: Spartan Weaponry API version 11 has been initalized!
[19Jun2025 04:15:55.357] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id architectury:sync_ids
[19Jun2025 04:15:55.962] [modloading-worker-0/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.15...
[19Jun2025 04:15:56.111] [modloading-worker-0/INFO] [azurelib/FileWatching]: Registered azurelib config for auto-sync function
[19Jun2025 04:15:56.464] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: workbench
[19Jun2025 04:15:56.464] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: workbench_side
[19Jun2025 04:15:56.465] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: wasteland_terminal
[19Jun2025 04:15:56.468] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: nukacola_vending
[19Jun2025 04:15:56.468] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: nukacola_vending_top
[19Jun2025 04:15:56.468] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: modern_fridge
[19Jun2025 04:15:56.469] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: modern_fridge_top
[19Jun2025 04:15:56.469] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: nukacola_machine
[19Jun2025 04:15:56.469] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: nukacola_machine_top
[19Jun2025 04:15:56.470] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: scrap_block
[19Jun2025 04:15:56.472] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: fragmine
[19Jun2025 04:15:56.474] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: geardoor
[19Jun2025 04:15:56.475] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: monorail
[19Jun2025 04:15:56.475] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: door_terminal
[19Jun2025 04:15:56.475] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: pa_station_block
[19Jun2025 04:15:56.476] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: weapon_display
[19Jun2025 04:15:56.476] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: opengear
[19Jun2025 04:15:56.479] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: half_barrier
[19Jun2025 04:15:56.479] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: filler_barrier
[19Jun2025 04:15:56.479] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: garvellll
[19Jun2025 04:15:56.480] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: pointed_ultracite_crystall
[19Jun2025 04:15:56.482] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: ultracite_tuff
[19Jun2025 04:15:56.482] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: ultracite_magma
[19Jun2025 04:15:56.482] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: cranberryleaves
[19Jun2025 04:15:56.483] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: rusty_leaves
[19Jun2025 04:15:56.484] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: immortal_green_leaves
[19Jun2025 04:15:56.485] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: dwoodlog
[19Jun2025 04:15:56.485] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: cranberrywood
[19Jun2025 04:15:56.486] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: strippeddwood
[19Jun2025 04:15:56.488] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: deadwood_planks
[19Jun2025 04:15:56.488] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: cranberry_planks
[19Jun2025 04:15:56.489] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: lead_ore
[19Jun2025 04:15:56.489] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: deeplead_block
[19Jun2025 04:15:56.489] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: aluminium_ore
[19Jun2025 04:15:56.491] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: deepalumi_block
[19Jun2025 04:15:56.494] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: silver_ore
[19Jun2025 04:15:56.494] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: deepsilver_block
[19Jun2025 04:15:56.504] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: quarts_ore
[19Jun2025 04:15:56.504] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: deepquarts_ore
[19Jun2025 04:15:56.505] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: black_titan_ore
[19Jun2025 04:15:56.505] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: deep_black_titan_block
[19Jun2025 04:15:56.505] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: uranium_ore
[19Jun2025 04:15:56.506] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: deeruranium
[19Jun2025 04:15:56.509] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: ultracite_ore
[19Jun2025 04:15:56.510] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: deepslate_ultracite_ore
[19Jun2025 04:15:56.511] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: ultracite_tuff_ore
[19Jun2025 04:15:56.512] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: raw_lead_block
[19Jun2025 04:15:56.512] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: raw_aluminium_block
[19Jun2025 04:15:56.513] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: raw_silver_block
[19Jun2025 04:15:56.514] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: raw_black_titan_block
[19Jun2025 04:15:56.515] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: raw_uranium_block
[19Jun2025 04:15:56.516] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: lead_block
[19Jun2025 04:15:56.518] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: aluminium_block
[19Jun2025 04:15:56.518] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: silver_block
[19Jun2025 04:15:56.528] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: steel_block
[19Jun2025 04:15:56.528] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: saturnite_block
[19Jun2025 04:15:56.531] [modloading-worker-0/INFO] [com.nukateam.nukacraft.NukaCraft/]: Registered block: black_titan_block
